HcoID,HcoType,City,District,SalesRegionID,Lat,Lon,Status
2848955,H,İstanbul,,341305,,,Inactive
2862099,P,İstanbul,KARAGÜMRÜK,341305,,,Inactive
2862107,P,İstanbul,KARAGÜMRÜK,341305,,,Inactive
2862114,P,İstanbul,KARAGÜMRÜK,341305,,,Inactive
2862116,P,İstanbul,KARAGÜMRÜK,341305,,,Inactive
2862121,P,İstanbul,KARAGÜMRÜK,341305,,,Inactive
2862128,P,İstanbul,MİMARSİNAN,341305,,,Inactive
2878352,P,İstanbul,FATİH,341305,"41,030816","28,940481",Active
2879937,P,İstanbul,FATİH,341305,"41,033599","28,9463334",Active
2862113,P,İstanbul,Fatih,341305,,,Active
2862122,P,İstanbul,Fatih,341305,,,Inactive
2879951,P,İstanbul,Fatih,341305,"41,0239278","28,946701",Active
2887293,P,İstanbul,FATİH,341305,"41,0235399","28,935662",Active
2891770,H,İstanbul,FATİH,341305,,,Active
2862124,P,İstanbul,FATİH,341305,"41,0374137","28,9431766",Active
2862108,P,İstanbul,FATİH,341305,"41,032249","28,9478473",Active
2862106,P,İstanbul,FATİH,341305,,,Active
2862110,P,İstanbul,FATİH,341305,"41,026852","28,9469075",Active
2862090,P,İstanbul,FATİH,341305,"41,0214764","28,9411593",Active
2862101,P,İstanbul,FATİH,341305,"41,0268389","28,9462917",Active
2862085,P,İstanbul,FATİH,341305,"41,0278089","28,9379517",Active
2862095,P,İstanbul,FATİH,341305,,,Active
2862088,P,İstanbul,FATİH,341305,"41,0214718","28,94172",Active
2862111,P,İstanbul,FATİH,341305,"41,026158","28,940795",Active
2862120,P,İstanbul,FATİH,341305,"41,0245688","28,9412806",Active
2862087,P,İstanbul,FATİH,341305,"41,022547","28,935761",Active
2862109,P,İstanbul,FATİH,341305,,,Active
2862119,P,İstanbul,FATİH,341305,"41,0235868","28,9434945",Active
2862118,P,İstanbul,FATİH,341305,"41,037033","28,943554",Active
2862086,P,İstanbul,FATİH,341305,"41,0220468","28,9367727",Active
2862089,P,İstanbul,FATİH,341305,,,Active
2862126,P,İstanbul,FATİH,341305,"41,0261127","28,9401162",Active
2862093,P,İstanbul,FATİH,341305,,,Active
2862105,P,İstanbul,FATİH,341305,"41,0326536","28,9442883",Active
2862117,P,İstanbul,FATİH,341305,,,Inactive
2896540,H,İstanbul,FATİH,341305,,,Active
2896546,H,İstanbul,FATİH,341305,,,Active
2899199,H,İstanbul,FATİH,341305,,,Active
2899516,H,İstanbul,FATİH,341305,,,Active
2899773,H,İstanbul,FATİH,341305,,,Active
2899782,H,İstanbul,FATİH,341305,,,Active
2900800,H,İstanbul,FATİH,341305,,,Active
2901013,H,İstanbul,FATİH,341305,,,Active
2901118,H,İstanbul,FATİH,341305,,,Active
2901210,H,İstanbul,FATİH,341305,,,Active
2862092,P,İstanbul,FATİH,341305,,,Active
2862091,P,İstanbul,FATİH,341305,,,Inactive
2899765,H,İstanbul,FATİH,341305,,,Inactive
2907861,H,İstanbul,FATİH,341305,,,Active
2899639,H,İstanbul,FATİH,341305,,,Active
2899792,H,İstanbul,FATİH,341305,,,Inactive
2899800,H,İstanbul,FATİH,341305,,,Active
2899784,H,İstanbul,FATİH,341305,,,Inactive
2889517,H,İstanbul,FATİH,341305,,,Inactive
2862127,P,İstanbul,FATİH,341305,,,Inactive
2893369,H,İstanbul,FATİH,341305,,,Inactive
2902018,H,İstanbul,FATİH,341305,,,Active
2911297,P,İstanbul,FATİH,341305,"41,026867","28,9464207",Active
2862100,P,İstanbul,FATİH,341305,,,Inactive
2862096,P,İstanbul,FATİH,341305,"41,0049543","28,9257598",Active
2862104,P,İstanbul,FATİH,341305,,,Active
2913273,P,İstanbul,FATİH,341305,"41,0260055","28,9388446",Active
2862098,P,İstanbul,FATİH,341305,,,Inactive
2862112,P,İstanbul,FATİH,341305,,,Inactive
2862103,P,İstanbul,FATİH,341305,,,Inactive
2913785,P,İstanbul,FATİH,341305,,,Active
2899785,H,İstanbul,FATİH,341305,,,Active
2915115,P,İstanbul,FATİH,341305,,,Active
2916478,H,İstanbul,FATİH,341305,,,Active
2863048,P,İstanbul,FATİH,341305,"40,9996392","28,8962008",Inactive
2862097,P,İstanbul,FATİH,341305,,,Inactive
2885090,P,İstanbul,FATİH,341305,"41,025259","28,942048",Active
2883717,P,İstanbul,FATİH,341305,,,Inactive
2883637,P,İstanbul,FATİH,341305,,,Inactive
2882616,P,İstanbul,FATİH,341305,,,Inactive
2883895,P,İstanbul,FATİH,341305,,,Inactive
2862125,P,İstanbul,FATİH,341305,,,Inactive
2918619,P,İstanbul,Fatih,341305,,,Inactive
2862094,P,İstanbul,FATİH,341305,"41,019788","28,940492",Active
2862123,P,İstanbul,FATİH,341305,,,Active
2900758,H,İstanbul,FATİH,341305,,,Active
2920175,P,İstanbul,,341305,,,Active
2895218,H,İstanbul,FATİH,341305,,,Inactive
2848940,H,İstanbul,FATİH,341305,,,Active
2848941,H,İstanbul,FATİH,341305,,,Active
2848947,H,İstanbul,FATİH,341305,,,Active
2848949,H,İstanbul,FATİH,341305,,,Active
2848948,H,İstanbul,FATİH,341305,,,Active
2890585,H,İstanbul,FATİH,341305,,,Active
2848945,H,İstanbul,FATİH,341305,,,Active
2848946,H,İstanbul,FATİH,341305,,,Active
2893349,H,İstanbul,FATİH,341305,,,Active
2912942,H,İstanbul,FATİH,341305,,,Active
2920115,H,İstanbul,FATİH,341305,,,Active
2887102,H,İstanbul,FATİH,341305,,,Active
2898203,H,İstanbul,FATİH,341305,,,Active
2903364,H,İstanbul,FATİH,341305,,,Active
2848943,H,İstanbul,FATİH,341305,,,Active
2849031,H,İstanbul,,341306,,,Inactive
2849036,H,İstanbul,,341306,,,Inactive
2849038,H,İstanbul,,341306,,,Inactive
2849039,H,İstanbul,,341306,,,Inactive
2862367,P,İstanbul,KOCAMUSTAFAPAŞA,341306,,,Inactive
2862375,P,İstanbul,KOCAMUSTAFAPAŞA,341306,,,Inactive
2879935,P,İstanbul,Fatih,341306,,,Active
2862361,P,İstanbul,Fatih,341306,,,Inactive
2879945,P,İstanbul,FATİH,341306,"41,002124","28,9367556",Active
2862364,P,İstanbul,Fatih,341306,,,Inactive
2862370,P,İstanbul,Fatih,341306,,,Inactive
2893085,H,İstanbul,FATİH,341306,,,Active
2862358,P,İstanbul,FATİH,341306,"41,003632","28,924752",Active
2862383,P,İstanbul,FATİH,341306,"41,0016689","28,9299864",Active
2862365,P,İstanbul,FATİH,341306,,,Active
2862382,P,İstanbul,FATİH,341306,"41,0036819","28,9297475",Active
2862376,P,İstanbul,FATİH,341306,,,Active
2862359,P,İstanbul,FATİH,341306,"40,9965756","28,9273445",Active
2862379,P,İstanbul,FATİH,341306,"41,005229","28,93109",Active
2862381,P,İstanbul,FATİH,341306,"41,001775","28,931931",Active
2862360,P,İstanbul,FATİH,341306,"41,0035849","28,9266849",Active
2862369,P,İstanbul,FATİH,341306,"41,0014122","28,9322048",Active
2862377,P,İstanbul,FATİH,341306,"41,0066869","28,9290233",Active
2862371,P,İstanbul,FATİH,341306,,,Inactive
2862378,P,İstanbul,FATİH,341306,,,Active
2862373,P,İstanbul,FATİH,341306,,,Active
2862366,P,İstanbul,FATİH,341306,"41,0015804","28,93211",Active
2862363,P,İstanbul,FATİH,341306,,,Active
2862380,P,İstanbul,FATİH,341306,"40,9963188","28,9271654",Active
2897504,H,İstanbul,FATİH,341306,,,Active
2900812,H,İstanbul,FATİH,341306,,,Active
2901068,H,İstanbul,FATİH,341306,,,Active
2862374,P,İstanbul,FATİH,341306,,,Inactive
2902007,H,İstanbul,FATİH,341306,,,Active
2895105,H,İstanbul,FATİH,341306,,,Inactive
2911314,H,İstanbul,FATİH,341306,,,Active
2911318,H,İstanbul,FATİH,341306,,,Active
2862368,P,İstanbul,FATİH,341306,"41,0026589","28,9301304",Active
2885181,P,İstanbul,FATİH,341306,"41,005229","28,93109",Active
2887709,P,İstanbul,FATİH,341306,"41,0001462","28,9261302",Active
2862372,P,İstanbul,FATİH,341306,,,Inactive
2862362,P,İstanbul,FATİH,341306,"37,8847856","32,5141304",Inactive
2882314,P,İstanbul,FATİH,341306,"41,00027","28,93118",Active
2882286,P,İstanbul,FATİH,341306,,,Inactive
2919652,P,İstanbul,Fatih,341306,,,Active
2923211,P,İstanbul,FATİH,341306,,,Active
2849037,H,İstanbul,FATİH,341306,,,Active
2849032,H,İstanbul,FATİH,341306,,,Active
2849033,H,İstanbul,FATİH,341306,,,Active
2849034,H,İstanbul,FATİH,341306,,,Active
2849237,H,İstanbul,FATİH,341306,,,Active
2891920,H,İstanbul,FATİH,341306,,,Active
2862775,P,İstanbul,SİLİVRİKAPI,341307,,,Inactive
2862780,P,İstanbul,SİLİVRİKAPI,341307,,,Inactive
2862786,P,İstanbul,SİLİVRİKAPI,341307,,,Inactive
2862767,P,İstanbul,Fatih,341307,,,Inactive
2862772,P,İstanbul,Fatih,341307,,,Inactive
2879949,P,İstanbul,Fatih,341307,"41,0157909","28,9258388",Active
2880902,P,İstanbul,Fatih,341307,"41,014089","28,930019",Active
2862766,P,İstanbul,FATİH,341307,"41,009458","28,9284862",Active
2862781,P,İstanbul,FATİH,341307,,,Inactive
2862785,P,İstanbul,FATİH,341307,"41,010326","28,928963",Active
2861234,P,İstanbul,FATİH,341307,"41,0100541","28,9313125",Active
2862782,P,İstanbul,FATİH,341307,"41,005229","28,93109",Active
2862779,P,İstanbul,FATİH,341307,"41,007022","28,931291",Active
2862774,P,İstanbul,FATİH,341307,"41,013566","28,924631",Active
2862777,P,İstanbul,FATİH,341307,,,Active
2862770,P,İstanbul,FATİH,341307,"41,0087912","28,9324951",Active
2862768,P,İstanbul,FATİH,341307,"41,006931","28,932771",Active
2862765,P,İstanbul,FATİH,341307,"41,0093705","28,9374788",Active
2862773,P,İstanbul,FATİH,341307,"41,0080553","28,9315217",Active
2862778,P,İstanbul,FATİH,341307,"41,0104925","28,9252087",Active
2895833,H,İstanbul,FATİH,341307,,,Active
2901021,H,İstanbul,FATİH,341307,,,Active
2902811,P,İstanbul,FATİH,341307,"41,008472","28,926885",Active
2901511,H,İstanbul,FATİH,341307,,,Active
2862783,P,İstanbul,FATİH,341307,"41,020252","28,943862",Inactive
2901235,H,İstanbul,FATİH,341307,,,Active
2910940,H,İstanbul,FATİH,341307,,,Active
2901425,H,İstanbul,FATİH,341307,,,Active
2862769,P,İstanbul,FATİH,341307,"41,007022","28,931291",Active
2894096,H,İstanbul,FATİH,341307,,,Inactive
2899257,H,İstanbul,FATİH,341307,,,Active
2862776,P,İstanbul,FATİH,341307,,,Inactive
2887953,P,İstanbul,Fatih,341307,"40,996105","28,923946",Active
2882383,P,İstanbul,FATİH,341307,,,Inactive
2921621,P,İstanbul,FATİH,341307,,,Active
2848465,H,İstanbul,FATİH,341307,,,Active
2849035,H,İstanbul,FATİH,341307,,,Active
2849236,H,İstanbul,FATİH,341307,,,Active
2849235,H,İstanbul,FATİH,341307,,,Active
2849234,H,İstanbul,FATİH,341307,,,Active
2892488,H,İstanbul,FATİH,341307,,,Active
2925402,P,İstanbul,,341307,,,Active
2925866,P,İstanbul,,341307,,,Active
2848673,H,İstanbul,,341401,,,Inactive
2848691,H,İstanbul,,341401,,,Inactive
2848694,H,İstanbul,,341401,,,Inactive
2848695,H,İstanbul,,341401,,,Inactive
2848696,H,İstanbul,,341401,,,Inactive
2848697,H,İstanbul,,341401,,,Inactive
2848698,H,İstanbul,,341401,,,Inactive
2848699,H,İstanbul,,341401,,,Inactive
2848700,H,İstanbul,,341401,,,Inactive
2848701,H,İstanbul,,341401,,,Inactive
2848704,H,İstanbul,,341401,,,Inactive
2861404,P,İstanbul,G.OSMANPAŞA,341401,,,Inactive
2861405,P,İstanbul,G.OSMANPAŞA,341401,,,Inactive
2861409,P,İstanbul,G.OSMANPAŞA,341401,,,Inactive
2861411,P,İstanbul,G.OSMANPAŞA,341401,,,Inactive
2861422,P,İstanbul,G.OSMANPAŞA KARAYOLLARI,341401,,,Inactive
2861426,P,İstanbul,G.OSMANPAŞA ŞEMSİPAŞA,341401,,,Inactive
2861435,P,İstanbul,HÜRRİYET(KÜÇÜKKÖY),341401,,,Inactive
2861440,P,İstanbul,HÜRRİYET(KÜÇÜKKÖY),341401,,,Inactive
2861441,P,İstanbul,HÜRRİYET(KÜÇÜKKÖY),341401,,,Inactive
2879014,H,İstanbul,,341401,,,Inactive
2879152,P,İstanbul,KÜÇÜKKÖY,341401,,,Inactive
2879955,P,İstanbul,Gaziosmanpaşa,341401,"41,0723384","28,8969223",Active
2861384,P,İstanbul,Gaziosmanpaşa,341401,,,Inactive
2879964,P,İstanbul,Gaziosmanpaşa,341401,"41,071754","28,904589",Active
2879965,P,İstanbul,Fatih,341401,,,Active
2880890,P,İstanbul,Gaziosmanpaşa,341401,,,Inactive
2880971,P,İstanbul,Gaziosmanpaşa,341401,"41,087234","28,897562",Active
2880972,P,İstanbul,Gaziosmanpaşa,341401,,,Active
2886813,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2886897,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2886111,P,İstanbul,SULTANGAZİ,341401,"41,0924921","28,8951506",Active
2887484,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2887485,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2882878,P,İstanbul,,341401,"41,0867497","28,8971023",Active
2879854,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0796867","28,8859168",Active
2892130,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2892264,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2893866,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2894501,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861423,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0858587","28,9048167",Active
2861433,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0660078","28,9007672",Active
2861399,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861428,P,İstanbul,GAZİOSMANPAŞA,341401,"41,062897","28,9027",Active
2861385,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0717199","28,9013722",Active
2861386,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0690614","28,8989108",Active
2861389,P,İstanbul,GAZİOSMANPAŞA,341401,"41,071739","28,904803",Active
2861402,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861408,P,İstanbul,GAZİOSMANPAŞA,341401,"41,038981","28,902983",Active
2861382,P,İstanbul,GAZİOSMANPAŞA,341401,"41,075356","28,902141",Active
2861436,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0656556","28,9012433",Active
2861451,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0834291","28,9121122",Active
2861455,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0854357","28,9121285",Active
2861450,P,İstanbul,GAZİOSMANPAŞA,341401,"41,075457","28,917217",Active
2861458,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0777641","28,9115177",Active
2861398,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0810359","28,8813611",Active
2861400,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0704923","28,8924408",Active
2861396,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0794625","28,8845705",Active
2861437,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0689354","28,8973483",Active
2861397,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0801471","28,8910695",Active
2861443,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0821329","28,9137691",Active
2861447,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0817386","28,9121759",Active
2861413,P,İstanbul,GAZİOSMANPAŞA,341401,"41,081219","28,884692",Active
2861394,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0819789","28,8823402",Active
2861438,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0612539","28,8640972",Active
2861414,P,İstanbul,GAZİOSMANPAŞA,341401,"41,074959","28,89268",Active
2861393,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0791611","28,8896875",Active
2861429,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0668828","28,9054832",Active
2861431,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0655925","28,9002574",Active
2861421,P,İstanbul,GAZİOSMANPAŞA,341401,"41,084913","28,89883",Active
2861392,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0716534","28,9014028",Active
2861456,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0870085","28,9131864",Active
2861439,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0700866","28,8974962",Active
2861416,P,İstanbul,GAZİOSMANPAŞA,341401,"41,071707","28,88967",Active
2861457,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0857027","28,9124791",Active
2861388,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0713269","28,901498",Active
2861401,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0826844","28,8822166",Active
2861424,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0853979","28,9046998",Active
2861575,P,İstanbul,GAZİOSMANPAŞA,341401,"41,069988","28,8955676",Active
2861418,P,İstanbul,GAZİOSMANPAŞA,341401,"41,080978","28,890816",Active
2861449,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0865121","28,8980993",Active
2861448,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0833587","28,9123735",Active
2861453,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0851856","28,9105336",Active
2861420,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0893273","28,902661",Active
2861430,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861425,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0634129","28,9027391",Active
2861407,P,İstanbul,GAZİOSMANPAŞA,341401,"41,081028","28,891054",Active
2861417,P,İstanbul,GAZİOSMANPAŞA,341401,"41,073666","28,88809",Active
2861395,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0734553","28,8944372",Active
2897930,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2898232,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2898653,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899788,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899814,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899816,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899911,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899962,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2900833,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2900991,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2901095,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2901237,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2901957,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861452,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2887428,P,İstanbul,GAZİOSMANPAŞA,341401,"41,086897","28,897181",Active
2861445,P,İstanbul,GAZİOSMANPAŞA,341401,"41,078378","28,900993",Active
2885649,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2891930,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899770,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2899625,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2885763,P,İstanbul,GAZİOSMANPAŞA,341401,"41,084955","28,898758",Active
2878309,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2893771,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848702,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2884954,P,İstanbul,Gaziosmanpaşa,341401,"41,087326","28,897706",Active
2900523,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2908385,P,İstanbul,GAZİOSMANPAŞA,341401,"41,076938","28,905697",Active
2861390,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2909246,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0771659","28,9004089",Active
2861381,P,İstanbul,GAZİOSMANPAŞA,341401,"41,204222","28,7160019",Inactive
2861454,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2909537,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0877041","28,8986697",Active
2860525,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0715475","28,9015928",Active
2861442,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2892194,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2910042,P,İstanbul,GAZİOSMANPAŞA,341401,"41,087724","28,898485",Active
2910103,P,İstanbul,GAZİOSMANPAŞA,341401,"41,087638","28,898165",Active
2848681,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2890677,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2901434,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2861403,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2890398,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2910133,P,İstanbul,GAZİOSMANPAŞA,341401,"41,077079","28,907879",Active
2911312,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2898801,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2911422,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2878704,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0738881","28,8883929",Active
2861406,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0766438","28,8825481",Active
2861415,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0779679","28,8805916",Active
2861410,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2911784,P,İstanbul,GAZİOSMANPAŞA,341401,"41,071796","28,899034",Active
2861465,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2911872,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2894765,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2912064,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0872276","28,9083066",Active
2888369,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2912944,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861444,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0736074","28,903493",Active
2861391,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2861380,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2915111,P,İstanbul,Gaziosmanpaşa,341401,,,Active
2861427,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2861412,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0722502","28,8949624",Active
2861387,P,İstanbul,GAZİOSMANPAŞA,341401,"41,073549","28,902116",Active
2861434,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2915441,P,İstanbul,Gaziosmanpaşa,341401,"41,081276","28,878211",Active
2915532,P,İstanbul,Gaziosmanpaşa,341401,"41,0871989","28,8973668",Active
2861446,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2915763,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2908347,P,İstanbul,Gaziosmanpaşa,341401,"41,0688326","28,8995061",Active
2861419,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2861432,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0700866","28,8974962",Inactive
2913189,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2917368,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0700866","28,8974962",Inactive
2886000,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0736725","28,9037659",Active
2861383,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2918784,P,İstanbul,Gaziosmanpaşa,341401,,,Active
2914128,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2915128,P,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2885659,P,İstanbul,GAZİOSMANPAŞA,341401,"41,079794","28,90729",Active
2882954,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2885927,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2885793,P,İstanbul,GAZİOSMANPAŞA,341401,"41,0866421","28,8969945",Active
2918917,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2918941,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2919253,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2882859,P,İstanbul,Kağıthane,341401,,,Inactive
2916017,P,İstanbul,Gaziosmanpaşa,341401,,,Active
2919812,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2920046,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2920061,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2920996,P,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2893965,H,İstanbul,GAZİOSMANPAŞA,341401,,,Inactive
2921566,P,İstanbul,,341401,,,Active
2922064,P,İstanbul,,341401,"41,078816","28,883925",Active
2922306,P,İstanbul,,341401,,,Inactive
2922935,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2923067,P,İstanbul,,341401,"41,070604","28,907718",Active
2923385,P,İstanbul,,341401,,,Active
2888882,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848683,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848684,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848685,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848686,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848703,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848687,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848682,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848689,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848676,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848674,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848679,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848678,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848680,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848677,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848675,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2890927,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848688,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2890928,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2893270,H,İstanbul,ESENLER,341401,,,Active
2915666,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2915805,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2924365,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2918794,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848690,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2886906,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848693,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2908268,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2908593,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2925071,P,İstanbul,,341401,,,Active
2848495,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2911432,H,İstanbul,GAZİOSMANPAŞA,341401,,,Active
2848709,H,İstanbul,,341402,,,Inactive
2848713,H,İstanbul,,341402,,,Inactive
2848717,H,İstanbul,,341402,,,Inactive
2848718,H,İstanbul,,341402,,,Inactive
2848719,H,İstanbul,,341402,,,Inactive
2861461,P,İstanbul,GAZİOSMANPAŞA,341402,,,Inactive
2861466,P,İstanbul,GAZİOSMANPAŞA,341402,,,Inactive
